석식메뉴,샐러드류,양념 및 장류,나물류,소스류,두류,찜류,곡류,죽류,국탕류,볶음류,유제품류,김치류,밥류,묵류,만두류,견과류,비빔밥볶음밥류,음료류,회류,부침류,덥밥국밥류,빵과자류,채소류,면류,육류,난류,어패류,디저트류,무침류,찌개류,해조류,과일류,전류,조림류,튀김류,장아찌류,구이류,스프류,덮밥국밥류,떡류
"['매운버섯국', '돈육잡채', '쌀밥', '포기김치', '치커리깨소스무침', '잡곡밥', '고등어구이']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['수제오이피클', '비타민흑임자샐러드', '또띠아피자', '포기김치', '김치우동', '야채볶음밥']",1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['양념장', '고구마까스', '쌀밥', '샐러리샐러드', '김구이', '포기김치', '소스', '된장찌개', '잡곡밥']",1,3,0,2,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
"['해물누룽지탕', '김치고기전', '매운콩나물무침', '쌀밥', '소고기된장찌개', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"['상추부추무침', '미소장국', '김밥볶음밥', '로제파스타', '포기김치', '회오리감자']",0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"['오이도라지무침', '감자프리타타', '돼지갈비찜', '도토리묵냉국', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,1,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"['야채스틱', '부추무침', '고추튀김', '쌀밥', '돼지국밥', '포기김치', '음료', '잡곡밥']",0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"['닭가슴살겨자무침', '메밀전병만두', '가지나물', '쌀밥', '해물순두부국', '포기김치', '잡곡밥']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['소고기불고기', '청국장찌개', '감자채볶음', '쌀밥', '실곤약야채무침', '포기김치', '잡곡밥']",0,1,0,0,0,0,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"['새우튀김우동', '유부초밥', '단무지', '포기김치', '과일샐러드', '찐옥수수']",1,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['비엔나감자구이', '닭곰탕', '쌀밥', '포기김치', '류산슬', '미역초무침', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"['부추오리엔탈무침', '미트볼조림', '브로컬리오징어숙회', '쌀밥', '포기김치', '감자국', '잡곡밥']",0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"['도토리묵야채무침', '오징어국', '쌀밥', '매운닭찜', '멸치볶음', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"['청경채생채', '갈치튀김', '김치두부국', '쌀밥', '포기김치', '잡곡밥', '햄계란말이']",0,0,1,0,1,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"['삼겹살마늘볶음밥', '콩나물국', '미니돈까스', '요구르트', '포기김치', '꽈배기도너츠', '양상추메추리알샐러드']",1,0,0,0,0,0,2,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"['쌀밥', '동태포전', '근대국', '포기김치', '치커리배생채', '돈육간장볶음', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['초계국수', '음료', '포기김치', '옥수수콘치즈', '코코넛새우튀김', '야채볶음밥']",1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"['쫄면무침', '떡갈비조림', '쌀밥', '무나물들깨볶음', '포기김치', '부대찌개', '잡곡밥']",0,0,0,0,0,0,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"['돈육김치찌개', '가지된장무침', '쌀밥', '깐풍기', '포기김치', '잡곡밥', '고갈비구이']",0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"['김밥', '포기김치', '미니우동', '구슬떡볶이', '다시마채무초무침', '김말이,고추튀김']",0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
"['케이준샐러드', '섭산적표고굴소스볶음', '매운콩나물무침', '쌀밥', '김치어묵국', '포기김치', '잡곡밥']",1,0,0,0,0,0,2,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['쌀밥', '동태포전', '포기김치', '스팸김치찌개', '새송이버섯장조림', '잡곡밥', '열무된장나물']",0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"['채소피클', '꽃맛살샐러드', '오므라이스', '깐쇼새우', '할라피뇨', '포기김치', '유부장국']",1,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['대구지리', '바베큐함박찹스테이크', '치커리무침', '건파래볶음', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"['깍두기', '채소튀김', '쇠고기우엉볶음', '장', '후리가케덮밥', '양념고추지무침', '잔치국수']",0,2,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"['부들어묵볶음', '쌀밥', '포기김치', '아귀콩나물찜', '노각무침', '된장찌개', '잡곡밥']",0,1,1,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"['부추생채무침', '쌀밥', '간장', '쌈추전', '뼈감자탕', '포기김치', '잡곡밥', '오징어땅콩조림']",0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"['참나물무침', '닭카레볶음', '김치콩나물국', '볼어묵고추장볶음', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['갓김치', '유부주머니된장국', '쌀밥', '꼬시래기초무침', '비빔만두', '돈육간장볶음', '잡곡밥']",0,0,0,0,1,0,2,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['돈나물오리엔탈무침', '매운계란파국', '쌀밥', '코다리강정', '오리훈제마늘볶음', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"['묵은지닭찜', '미역줄기볶음', '들깨시래기국', '쌀밥', '얼갈이된장무침', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"['초간장', '짜사이볶음', '해물누룽지', '포기김치', '고기짬뽕국', '군만두', '채소볶음밥&자장소스']",0,0,0,1,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['생선까스', '깍두기', '흑미밥', '타르타르소스', '고춧잎무침', '부대찌개', '감자채파프리카볶음']",0,1,0,1,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"['유부초밥', '소떡소떡', '열무비빔국수', '가지나물', '우동국물', '포기김치']",0,0,1,0,1,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"['청경채겉절이', '매운사태찜', '김계란말이', '나박물김치', '흑미밥', '포기김치']",0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"['갈치무조림', '감자전', '만둣국', '흑미밥', '포기김치', '상추무침']",0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"['참나물무침', '청국장찌개', '섭산적고추장구이', '느타리버섯볶음', '흑미밥', '포기김치']",0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"['숙주나물', '비트채소절임', '추가밥', '요구르트', '석박지', '우육비빔냉면', '사골파국', '도넛츠']",0,0,1,0,0,0,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['생깻잎지', '참치파개장', '오징어불고기', '흑미밥', '포기김치', '이색전(가지,애호박)', '양념장']",0,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
"['오리엔탈D', '타워함박스테이크', '추가밥', '알리오올리오파스타', '도라지오이초무침', '크림스프', '포기김치', '샐러드']",1,1,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"['짬뽕순두부찌개', '꽁치양파조림', '흑미밥', '취나물볶음', '노각무침', '포기김치']",0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"['꽃게탕', '탕평채', '땅콩멸치조림', '춘천닭갈비', '흑미밥', '포기김치']",0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0
"['고구마치즈돈까스', '계란파국', '미역줄기볶음', '석박지', '흑미밥', '쫄면채소무침']",0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"['부추팽이버섯생채무침', '미소장국', '두부양념조림', '오리훈제볶음밥', '샤워크림새우', '포기김치']",0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['감자만두국', '코다리무조림', '등심찹쌀꿔바로우', '흑미밥', '포기김치', '시금치초고추장무침']",0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['꼬치어묵국', '모둠튀김(만두', '순대찜', '소금', '고추', '통계란)', '포기김치', '매운떡볶이', '폭탄주먹밥']",0,2,0,1,0,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"['오이무침', '카레라이스', '포테이토오븐구이', '우동국물', '비빔채소만두', '포기김치']",0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['건파래볶음', '묵은지닭볶음탕', '흑미밥', '포기김치', '콘치즈', '아욱국']",1,0,0,0,0,0,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"['돈육고추장불고기', '채소쌈', '쌈장', '청양해물파전', '흑미밥', '포기김치', '두부된장찌개']",0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"['삼치엿장구이', '깻순나물', '소고기무국', '흑미밥', '포기김치', '감자햄조림']",0,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"['고추잡채', '숙주고기짬뽕', '계란볶음밥', '포기김치', '짜사이볶음', '연유꽃빵튀김']",0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"['미소장국', '석박지', '쇠고기규동덮밥', '숯불양념꼬치어묵', '오이볶음', '영양부추무침']",0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"['새우만두', '장', '비빔칼국수', '포기김치', '유부우동국물', '콩나물무침', '청양멸치주먹밥']",0,2,0,1,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"['연근조림', '치킨까스', '흑미밥', '소스', '포기김치', '오징어무국', '취나물무침']",0,1,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['김치수제비국', '녹두빈대떡', '장', '흑미밥', '포기김치', '갈치조림', '브로콜리숙회']",0,1,0,1,0,0,2,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"['고추튀김', '산채비빔밥', '계란후라이', '팽이장국', '장', '주꾸미볶음', '포기김치']",0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"['언양식바싹불고기', '감자고추장찌개', '요구르트', '흑미밥', '포기김치', '꼬시래기무침', '자반고등어구이']",0,1,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0
"['새우튀김', '연두부', '돈육가지두반장볶음', '크림소스', '흑미밥', '포기김치', '냉메밀소바', '양념장']",0,2,0,2,1,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"['고들빼기무침', '잡채말이어묵국', '오리훈제마늘볶음', '흑미밥', '포기김치', '토마토계란찜']",0,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['생깻잎지', '아쿠아돈까스', '콩가루배추국', '밀떡볶이', '허니슈스트링감자', '흑미밥', '포기김치']",0,0,1,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"['김치두부국', '감자채카레볶음', '통고추쌈장무침', '제육간장불고기', '흑미밥', '포기김치']",0,0,0,0,1,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['오꼬노미계란말이', '가자미엿장구이', '깍둑오이초무침', '흑미밥', '포기김치', '육개장']",0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0
"['돈채표고버섯볶음', '미역국', '요구르트', '흑미밥', '닭볶음탕', '꼬들단무지무침', '포기김치']",0,0,0,0,0,0,1,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"['꽈리고추찹쌀무침', '유부주머니우동국', '비트피클', '새우까스', '흑미밥', '소스', '포기김치']",0,1,0,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
"['두부계란전', '꽁치한마리구이', '흑미밥', '포기김치', '감자양념조림', '부대찌개', '양념장']",0,1,0,1,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
"['안동찜닭', '얼큰감자국', '흑미밥', '포기김치', '옥수수맛살전', '도토리묵채소무침']",0,0,0,0,0,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['치커리무침', '(NeW)깐풍아귀', '열무된장국', '흑미밥', '포기김치', '우불고기']",0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
"['동태매운탕', '청경채나물', '해초레몬무침', '흑미밥', '포기김치', '궁중떡볶이']",0,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"['충무김밥', '오징어무침', '우동장국', '수제무말랭이무침', '요구르트', '채소튀김', '장', '포기김치']",0,2,0,1,0,0,2,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
"['매콤시래기된장지짐', '마늘쫑메추리알조림', '소고기무국', '흑미밥', '포기김치', '삼치구이']",0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"['쪽파김무침', '미역국', '흑미밥', '오징어채소볶음', '포기김치', '(New)수제고기깻잎전']",0,0,0,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
"['얼갈이된장국', '닭간장볶음', '라볶이', '흑미밥', '포기김치', '영양부추무침']",0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['열무나물', '타꼬야끼', '소고기계란장조림', '흑미밥', '포기김치', '매운닭개장']",0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"['가지무침', '수제돈까스', '깍두기', '수제마늘바게트', '흑미밥', '스팸김치찌개']",0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"['갈치카레구이', '어묵잡채', '오이보트샐러드', '흑미밥', '포기김치', '콩비지찌개']",1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
"['스팸계란말이', '(New)오징어순대', '소고기무국', '흑미밥', '포기김치', '풋고추양파무침']",0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['어묵볶음', '흑미밥', '포기김치', '된장찌개', '우불고기', '진미채오이무침']",0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['꽃맛살샐러드', '채소라면', '김밥', '가래떡오븐구이', '단무지', '포기김치']",1,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['연근깨소스무침', '건도토리묵파프리카볶음', '(New)등심찹쌀꿔바로우', '홍합탕', '흑미밥', '포기김치']",0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"['고등어김치찜', '두부고기조림', '근대국', '흑미밥', '포기김치', '옛날소시지전', '케찹']",0,1,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"['섭산적데리야끼조림', '우거지된장국', '흑미밥', '닭볶음탕', '포기김치', '콩나물무침']",0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"['오이생채', '(New)코코뱅', '흑미밥', '포기김치', '된장찌개', '고구마치즈구이']",0,1,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"['(New)명란연근전', '돈육김치볶음', '흑미밥', '포기김치', '꼬시래기무침', '콩나물국']",0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['애호박새우젓나물', '고추튀김', '채소스틱', '장', '흑미밥', '매운순대국밥', '겉절이김치']",0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"['쇠고기무국', '계란찜', '시래기삼치조림', '흑미밥', '포기김치', '사과청경채무침']",0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"['마카로니치즈범벅', '고들빼기무침', '흑미밥', '돈사태떡찜', '포기김치', '유부주머니된장국']",0,0,0,0,1,1,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"['배추된장국', '흑미밥', '닭간장조림', '포기김치', '미더덕콩나물찜', '마늘쫑볶음']",0,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"['와사비장', '등심돈까스', '꽁치한마리구이', '얼갈이나물', '어묵매운탕', '흑미밥', '포기김치']",0,1,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0
"['연두부계란찜', '(New)케일쌈밥', '대패삼겹숙주볶음', '미역국', '씨앗쌈장', '포기김치', '상추무침']",0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"['(New)수제불고기버거', '매콤호박볶음', '해물볶음우동', '흑미밥', '포기김치', '짬뽕국']",0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"['건도토리묵파프리카볶음', '부추무침', '닭개장', '데리야끼소스', '흑미밥', '포기김치', '삼치구이']",0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['우거지국', '(New)꼬막비빔밥', '김치전', '해초무침', '포기김치', '김말이강정']",0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0
"['진미채무말랭이무침', '열무김치볶음', '햄감자볶음', '고추장찌개', '소불고기', '흑미밥', '포기김치']",0,1,0,0,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['콘슬로우', '두부조림', '깍두기', '샤워크림새우', '흑미밥', '부대찌개']",1,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"['마늘바게트', '고르곤졸라피자', '(New)봉골레파스타', '참나물초장무침', '흑미밥', '포기김치', '아욱국']",0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['순두부찌개', '오이보트샐러드', '흑미밥', '포기김치', '제육춘장볶음', '양념장', '상추']",1,1,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"['애플카레라이스', '우동국물', '(NEW)가지탕수', '숯불양념꼬치어묵', '포기김치', '단무지양념무침']",0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0
"['쪽파김무침', '스태프핫도그', '흑미밥', '포기김치', '사골옹심이만둣국', '가자미양념찜']",0,0,0,0,0,1,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"['양념고추지', '김주먹밥', '쇠고기육전', '열무김치', '콩나물무침', '잔치국수']",0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
"['순대채소볶음', '컵라면&찐계란', '근대고추장무침', '(NEW)까르보나라떡볶이', '흑미밥', '포기김치']",0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"['햄전&케찹', '건파래볶음', '주꾸미채소볶음', '열무된장국', '흑미밥', '포기김치']",0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"['온모밀국수', '유부초밥', '오이지무침', '무생채', '쌀밥', '양배추샐러드&사우전D', '돈까스김치나베']",0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
