중식메뉴,샐러드류,양념 및 장류,나물류,소스류,두류,찜류,곡류,죽류,국탕류,볶음류,유제품류,김치류,밥류,묵류,만두류,견과류,비빔밥볶음밥류,음료류,회류,부침류,덥밥국밥류,빵과자류,채소류,면류,육류,난류,어패류,디저트류,무침류,찌개류,해조류,과일류,전류,조림류,튀김류,장아찌류,구이류,스프류,덮밥국밥류,떡류
"['수수밥', '시리얼&요거트', '찰현미밥', '고구마순볶음', '시금치된장국', '쌀밥', '카레닭찜', '포기김치', '김치빈대떡']",0,0,0,0,0,1,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['오리엔탈D', '찰현미밥', '그린샐러드', '얼갈이나물', '쌀밥', '한식잡채', '석박지', '나주곰탕', '흑미밥', '적어구이&양념장']",1,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['다슬기아욱국', '모닝샌드', '닭살겨자냉채', '찰현미밥', '돈사태김치찜', '요구르트', '삼색유자청무침', '검정콩밥', '쌀밥', '열무김치']",1,0,0,0,0,1,4,0,1,0,2,3,3,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['순두부찌개', '찰현미밥', '견과류샐러드', '노각생채', '쌀밥', '소불고기', '딸기D', '흑미밥', '코다리강정', '포기김치']",1,0,0,1,1,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"['시금치프리타타', '황태콩나물해장국', '(New)궁보계정', '찰현미밥', '가지고추장무침', '요구르트', '석류D', '쌀밥', '흑미밥', '포기김치', '양상추샐러드']",1,0,0,1,0,0,3,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"['우거지국', '매콤돼지갈비찜', '황도샐러드', '찰현미밥', '호박채나물볶음', '기장밥', '쌀밥', '우무콩국', '포기김치', '황도D', '삼색만두채소무침']",1,0,0,1,0,1,3,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"['꽃맛살샐러드', '냉족발야채무침', '바나나', '찰현미밥', '쌀밥', '(New)수제오미산적', '부추샐러드', '흑미밥', '포기김치', '(New)오리들깨탕', '오리엔탈']",2,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0
"['치킨핑거', '요거트D', '찰현미밥', '매운계란파국', '그린샐러드', '쌀밥', '열무김치', '찰보리밥', '마파두부', '쫄면채소무침']",1,0,0,1,1,0,4,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"['옹심이만두국', '찰현미밥', '딸기푸딩', '쌀밥', '대패삽겹숙주볶음', '딸기D', '흑미밥', '오징어초무침', '포기김치', '양상추샐러드', '양배추숙쌈']",1,0,0,1,0,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0
"['나쵸칩', '오이사과무침', '마카로니치즈범벅', '요거트D', '생선까스', '찰현미밥', '쌀밥', '아욱된장국', '흑미밥', '소스', '포기김치', '양상추샐러드']",1,1,0,2,0,0,5,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
"['계란채소볶음밥', '양상추샐러드', '열대과일', '망고D', '장', '취나물쌈장무침', '포기김치', '짬뽕국', '군만두', '짜장소스']",1,2,0,3,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
"['홍합살미역국', '매콤볼어묵볶음', '새우젓', '찰현미밥', '쌈장', '쌀밥', '와사비무쌈', '흑미밥', '포기김치', '키위D', '양상추샐러드', '수육']",1,1,0,3,0,1,3,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
"['살구D', '돈육김치찌개', '콩나물볶음', '수수밥', '찰현미밥', '그린샐러드', '수완왕갈비맛통닭', '쌀밥', '포기김치', '미나리초장무침']",1,0,0,1,0,0,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"['순대채소볶음', '참깨D', '(New)수제어묵소세지핫도그', '찰현미밥', '쌀밥', '참나물두부무침', '흑미밥', '양상추샐러드', '알타리김치', '잔치국수']",1,0,0,1,0,0,5,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['오리엔탈D', '미트볼채소볶음', '찰현미밥', '쌈장', '오리고추장불고기', '쌀밥', '모둠쌈', '흑미밥', '포기김치', '배추국', '양상추샐러드', '사과나무주스']",1,2,1,2,0,0,3,0,1,1,0,2,3,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"['순두부찌개', '찰현미밥', '견과류샐러드', '쌀밥', '귀리밥', '가자미엿장구이', '포기김치', '류산슬', '햇고구마오븐구이', '오이양파무침', '땅콩D']",1,0,0,1,1,0,4,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0
"['(New)빠네파스타', '찰현미밥', '석류D', '쌀밥', '흑미밥', '포기김치', '할라피뇨채소피클', '양상추샐러드', '유부장국', '목살찹스테이크']",1,0,0,1,1,0,4,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"['건새우호박볶음', '브로콜리', '쇠고기낙지볶음', '찰현미밥', '쌀밥', '단호박)', '감자수제비국', '흑미밥', '포기김치', '매실D', '양상추샐러드', '채소탕수(연근']",1,0,0,1,0,1,4,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"['요거트D', '비엔나떡조림', '찰현미밥', '쌀밥', '버섯국', '(New)고추마요치킨', '통도라지고추장구이', '포기김치', '병아리콩', '시리얼샐러드']",1,0,0,1,0,0,3,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"['주꾸미브로콜리숙회', '청경채겉절이', '옹심이만둣국', '찰현미밥', '춘천닭갈비', '쌀밥', '딸기D', '흑미밥', '포기김치', '양상추샐러드', '딸기푸딩']",1,0,0,1,0,0,4,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
"['참나물무침', '수수밥', '돈갈비찜', '찰현미밥', '쌀밥', '매운콩나물국', '포기김치', '과일샐러드', '김말이강정']",1,0,0,0,0,1,4,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"['부추고추장무침', '오리엔탈D', '찰현미밥', '갈비탕', '오향장육', '쌀밥', '한식잡채', '석박지', '흑미밥', '양상추샐러드']",1,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['요거트D', '찰현미밥', '그린샐러드', '쌀밥', '북엇국', '실곤약야채무침', '콩나물파채불고기', '찰보리밥', '나쵸칩', '해물파전', '겉절이김치']",1,0,0,1,0,0,4,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0
"['감자조림', '닭다리살스테이크', '황도샐러드', '찰현미밥', '고구마순볶음', '쌀밥', '황도D', '흑미밥', '동태탕', '포기김치']",1,0,0,1,0,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"['오리대패불고기', '찰현미밥', '떡만두국', '쌀밥', '파프리카해초무침', '식혜', '사과', '흑미밥', '꽁치캔김치조림', '포기김치', '딸기D', '양상추샐러드']",1,0,0,1,0,0,5,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,1,3,0,1,0,0,1,0,0,0
"['칠리소스', '춘권튀김', '오미자D', '건새우미역국', '찰현미밥', '매운소불고기', '쌀밥', '흑미밥', '포기김치', '양상추샐러드', '쫄면채소무침']",1,1,0,2,0,0,4,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
"['치커리무침', '단호박카레라이스', '고추장누들떡볶이', '요거트파르페', '두부강정', '열무김치', '통계란꼬치어묵탕']",0,1,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"['꽃게탕', '오리엔탈D', '인절미', '시금치샐러드', '파프리카감자채볶음', '버섯초무침', '찰현미밥', '쌀밥', '흑미밥', '바베큐장각오븐구이', '포기김치']",1,1,0,1,0,0,5,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"['살구D', '렌틸콩밥', '부추무침', '총각김치', '닭살겨자냉채', '찰현미밥', '우거지된장국', '쌀밥', '(New)하와이언치즈함박스테이크', '양상추샐러드']",2,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"['김칫국', '훈제오리볶음', '찰현미밥', '시금치고추장나물', '쌀밥', '찹쌀호떡', '흑미밥', '오이볶음', '포기김치', '매실D', '양상추샐러드']",1,0,0,1,0,0,4,0,1,2,0,3,3,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"['알배기', '생강채*쌈장', '수수밥', '양상추샐러드', '찰현미밥', '파인애플D', '쌀밥', '배도라지주스', '포기김치', '순남시래기국', '깻잎', '청양부추전', '장어고추장양념구이']",1,0,0,1,0,0,4,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0
"['겉절이김치', '만다린샐러드', '찰현미밥', '도라지나물볶음', '쌀밥', '흑미밥', '두부된장찌개', '(New)해물보쌈&채소숙회', '츄러스채소맛탕', '오렌지D']",1,0,0,1,1,0,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"['요거트D', '홍합살무국', '돈갈비양념구이', '두반장가지볶음', '찰현미밥', '(New)수제단호박식혜', '쌀밥', '청경채무침', '흑미밥', '포기김치', '시리얼샐러드']",1,0,0,1,0,0,3,0,1,1,1,2,3,0,0,0,0,1,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['오리엔탈D', '매운쇠고기국', '임연수무조림', '찰현미밥', '쌀밥', '열무김치', '갈릭순살치킨', '흑미밥', '양상추샐러드', '브로콜리쌈장무침']",1,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['단호박어묵탕수', '찰현미밥', '얼갈이된장국', '쭈꾸미삼겹살볶음', '쌀밥', '푸딩', '딸기D', '흑미밥', '와사비무쌈*쌈장', '포기김치', '쌈추', '양상추샐러드']",1,0,0,1,0,0,3,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
"['치킨까스&소스', '오리엔탈D', '유부김칫국', '찰현미밥', '쌀밥', '요플레', '찰보리밥', '포기김치', '아귀콩나물찜', '크루통샐러드', '연근유자피클']",1,2,0,1,1,1,3,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['핫도그', '쌈추겉절이', '찰현미밥', '쌀밥', '차돌비빔국수', '흑미밥', '(New)연어스테이크', '미역미소시루국', '키위D', '양상추샐러드', '토마토계란볶음']",1,0,0,1,0,0,4,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"['겉절이김치', '된장찌개', '요거트D', '찰현미밥', '견과류샐러드', '돼지고추장불고기', '쌀밥', '버섯잡채', '곤드레밥', '양념장', '삼색물만두무침']",1,2,0,2,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
"['오이생채', '찰현미밥', '춘천닭갈비', '건새우호박채전', '쌀밥', '북엇국', '흑미밥', '포기김치', '양상추샐러드', '오렌지D']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"['묵은지닭볶음탕', '찰현미밥', '요구르트', '쌀밥', '맑은콩나물국', '생선까스&타르타르소스', '흑미밥', '포기김치', '매실D', '양상추샐러드', '브로콜리숙회']",1,0,0,1,0,0,3,0,2,0,2,2,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"['오삼불고기', '찰현미밥', '유부채소겨자무침', '기장밥', '쌀밥', '감자고구마샐러드', '포기김치', '계란말이', '쇠고기미역국']",1,0,0,0,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
"['채소스틱&쌈장', '찰현미밥', '삼계탕', '석박지', '쌀밥', '방풍나물', '유자D', '흑미밥', '양상추샐러드', '(New)수제토마토청에이드', '고기완자전']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
"['차조밥', '단감', '양상추샐러드', '찰현미밥', '감자채볶음', '망고D', '쌀밥', '깐풍기', '도토리묵', '겉절이김치', '양념장', '(New)고구마순등뼈탕']",1,1,0,2,0,0,4,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0
"['건새우아욱국', '오리엔탈D', '쇠고기숙주볶음', '적어양념장구이', '찰현미밥', '통들깨부추무침', '무생채', '쌀밥', '흑미밥', '양상추샐러드']",1,2,0,1,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
"['(New)짜파치킨', '밀감D', '찰현미밥', '돼지김치찌개', '쌀밥', '얼갈이나물', '당면채소무침', '고구마오븐구이', '흑미밥', '포기김치', '양상추샐러드']",1,0,0,1,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0
"['대패삼겹살볶음', '자몽D', '동태매운탕', '수수밥', '쑥갓쌈&쌈장', '찰현미밥', '어묵고추장볶음', '쌀밥', '포기김치', '양상추샐러드', '상추']",1,0,0,1,0,0,3,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"['전주비빔밥', '겉절이김치', '모둠버섯볶음', '(New)수제사과계피차', '바지락냉이국', '양상추샐러드', '딸기D', '(New)수제참나물장아찌', '찰떡떡갈비조림']",1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0
"['오리엔탈D', '물미역', '쇠고기낙지볶음', '찰현미밥', '완두콩밥', '쌀밥', '홍합국', '초장', '과일그라탕', '양상추샐러드', '알타리김치']",1,2,0,2,1,0,2,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
"['참깨D', '매콤해물볶음', '근대된장국', '치커리오이무침', '찰현미밥', '쌀밥', '흑미밥', '포기김치', '양상추샐러드', '수제탕수육']",1,0,0,1,0,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"['찰현미밥', '쌀밥', '매운족발볶음', '돌나물유자청무침', '(New)수제생강대추차', '아욱된장국', '흑미밥', '타르타르소스', '해물까스', '포기김치', '매실D', '양상추샐러드']",1,1,0,2,0,0,3,0,1,1,0,2,3,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0
"['도라지볶음', '미역국', '양상추샐러드', '동파육', '찰현미밥', '쌀밥', '귀리밥', '포도D', '청경채', '버섯숙회*초장', '꽈배기도넛', '겉절이김치']",1,0,0,1,0,0,4,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"['참나물무침', '개성식메밀부침개', '골뱅이채소무침', '오미자D', '양상추샐러드', '찰현미밥', '석박지', '쌀밥', '한방설렁탕', '흑미밥', '귤']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0
"['수수밥', '타꼬야끼', '찰현미밥', '갓김치', '쌀밥', '북엇국', '해물돼지갈비찜', '만다린D', '양상추샐러드', '숙주미나리무침']",1,0,0,1,0,1,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0
"['안동찜닭', '요거트D', '수제두부까스&하이소스', '찰현미밥', '시금치된장국', '쌀밥', '흑미밥', '포기김치', '톳무침', '양상추샐러드', '나쵸']",1,0,0,1,0,1,4,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"['부추양파무침', '바나나', '양상추샐러드', '찰현미밥', '망고D', '쌀밥', '메추리알탕수', '흑미밥', '포기김치', '호박된장찌개', '오리주물럭']",1,1,0,1,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,3,0,0,1,0,1,0,0,0
"['미소장국', '양상추샐러드', '찰현미밥', '알리오올리오파스타', '쌀밥', '해파리냉채', '미니버거', '찰보리밥', '딸기D', '겉절이김치', '두부고기양념찜']",1,1,0,1,0,1,4,0,1,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"['라면땅', '(', '순두부찌개', '비엔나채소볶음', '찰현미밥', 'New)요거닭', '쌀밥', '흑미밥', '포기김치', '오이쑥갓생채', '매실D', '양상추샐러드']",1,0,0,1,1,0,4,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"['오리엔탈D', '물미역', '찰현미밥', '얼갈이된장국', '검정콩밥', '쌀밥', '초장', '포기김치', '가자미유린기', '양상추샐러드', '쇠고기당면볶음']",1,2,0,2,0,0,3,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
"['황태채국', '황도샐러드', '찰현미밥', '쌀밥', '깻잎*쌈장', '황도D', '제육고추장불고기', '흑미밥', '포기김치', '쌈추', '콩나물파채무침']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"['등심돈까스', '자몽D', '양상추샐러드', '찰현미밥', '(New)버터치킨카레소스', '쌀밥', '어묵매운탕', '흑미밥', '포기김치', '솎음열무나물', '홍시']",1,1,1,2,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
"['차조밥', '시금치나물', '(New)참치두부전', '찰현미밥', '쌀밥', '딸기D', '코다리강정', '불낙찌개', '포기김치', '크루통샐러드']",1,0,1,1,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0
"['탕평채', '해물누룽지탕', '콩비지김치찌개', '요거트D', '깍두기', '찰현미밥', '쌀밥', '흑미밥', '고추장감자조림', '수제과일잼샌드', '양상추샐러드']",1,0,0,1,1,0,4,0,1,0,1,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
"['오리엔탈D', '양상추샐러드', '찰현미밥', '(New)깐풍연근', '쌀밥', '강낭콩밥', '돼지간장불고기', '조갯살아욱국', '취나물무침', '겉절이김치']",1,1,0,1,1,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0
"['오징어볶음', '찰현미밥', '팽이된장국', '청경채찜', '쌀밥', '케찹', '흑미밥', '포기김치', '이연복의', '키위D', '양상추샐러드', '고기완자전']",1,1,0,2,0,1,3,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"['붕어빵', '눈꽃치즈샐러드', '감귤D', '쑥갓나물', '찰현미밥', '스팸계란전', '쌀밥', '흑미밥', '닭간장조림', '포기김치', '굴미역국']",1,0,1,1,0,0,4,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"['오프룻요거트', '찰현미밥', '김치두부국', '삼색유자청무침', '펜네파스타샐러드', '쌀밥', 'LA갈비구이', '한식잡채', '찰보리밥', '포기김치', '축하떡']",1,0,0,0,1,0,4,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"['메밀전병', '겉절이김치', '산고추지무침', '양상추샐러드', '팽이장국', '찰현미밥)', '채소프리타타', '(New)바지락비빔밥', '매실D', '(쌀밥']",1,0,0,1,0,0,3,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0
"['발사믹D', '양배추', '양상추샐러드', '찰현미밥', '오향장육', '쌀밥', '팥밥', '다시마쌈*씨앗쌈장', '포기김치', '된장찌개', '더덕구이']",1,2,0,1,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"['갈치감자조림', '톳두부무침', '양상추샐러드', '찰현미밥', '파인D', '쌀밥', '흑미밥', '포기김치', '육개장', '(New)교촌윙']",1,0,0,1,1,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"['두부구이', '유부주머니국', '양상추샐러드', '찰현미밥', '오미지D', '삼겹살김치볶음', '쌀밥', '흑미밥', '포기김치', '어묵간장조림', '귤']",1,1,0,1,2,0,3,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0
"['훈제오리마늘볶음', '우거지국', '요거트D', '찰현미밥', '봄동나물', '기장밥', '쌀밥', '포기김치', '아귀콩나물찜', '양상추샐러드', '꿀호떡']",1,0,0,1,0,1,4,0,1,1,1,2,3,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['호박고추장찌개', '크래미해초무침', '양상추샐러드', '만가닥버섯불고기', '찰현미밥', '쌀밥', '치즈계란찜', '딸기D', '흑미밥', '겉절이김치']",1,0,0,1,0,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,2,1,1,1,0,0,0,0,1,0,0,0
"['상추*쌈장', '오리엔탈D', '고등어카레구이', '알배기', '수수밥', '깍두기', '찰현미밥', '쌀밥', '북엇국', '제육고추장불고기', '양상추샐러드']",1,1,0,1,0,0,4,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0
"['닭다리살스테이크', '단호박채소전', '찰현미밥', '망고D', '쌀밥', '근대국', '흑미밥', '포기김치', '양상추샐러드', '진미채오이무침']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"['(New)캔꽁치튀김', '키위요거트D', '찰현미밥', '(New)누룽지장각백숙', '석박지', '쌀밥', '흑미밥', '양상추샐러드', '청포도주스', '풋고추양파쌈장무침', '쫄면채소무침']",1,1,0,1,0,0,4,0,1,0,1,2,3,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0
"['차조밥', '건취나물볶음', '찰현미밥', '쌀밥', '굴떡국', '콩나물파채불고기', '쌈배추', '포기김치', '과일샐러드', '양상추*쌈장']",1,0,0,0,0,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"['시금치나물', '해물완자전', '황도샐러드', '찰현미밥', '(New)돈갈비김치찌개', '쌀밥', '흑미밥', '황도D', '겉절이김치', '가자미무조림']",1,0,1,1,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0
"['오이소박이', '오리엔탈D', '(New)탄두리치킨', '찰현미밥', '그린샐러드', '쌀밥', '(New)인도커리&난', '흑미밥', '세발나물무침', '문어꽈리고추조림']",1,1,0,1,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['청양고추계란말이', '찰현미밥', '달래무침', '동태알탕', '쌀밥', '흑미밥', '포기김치', '사우전D', '양배추샐러드', '수제돈까스&소스']",1,0,0,1,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['바지락살무국', '오삼불고기', '소고기잡채', '새알팥죽', '찰현미밥', '쌀밥', '흑미밥', '유채나물무침', '포기김치', '매실D', '양상추샐러드']",1,0,0,1,0,0,4,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"['봄동겉절이', '차조밥', '하와이언함박스테이크', '마늘바게트', '매운쇠고기샤브샤브', '냉이나물무침', '찰현미밥', '토마토두부카프레제', '쌀밥', '시저D', '양상추샐러드']",2,1,0,1,1,0,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['건새우아욱국', '요거트D', '찰현미밥', '(New)파프리카계란전', '(New)국물쪼리닭', '쌀밥', '흑미밥', '포기김치', '양상추샐러드', '마파무조림']",1,0,0,1,0,0,3,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0
